INFO: Running with entropic power schedule (0xFF, 100).
INFO: Seed: 8
INFO: Loaded 1 modules   (512 inline 8-bit counters): 512 [0x7f58a8c53010, 0x7f58a8c53210), 
INFO: Loaded 1 PC tables (512 PCs): 512 [0x7f5892fff010,0x7f5893001010), 
INFO: -max_len is not provided; libFuzzer will not generate inputs larger than 4096 bytes
INFO: A corpus is not provided, starting from an empty corpus
#2	pulse  exec/s: 0 rss: 273Mb
#2	INITED exec/s: 0 rss: 273Mb
WARNING: no interesting inputs were found so far. Is the code instrumented for coverage?
This may also happen if the target rejected all inputs we tried so far
#4	pulse  corp: 1/1b lim: 4 exec/s: 1 rss: 281Mb
#8	pulse  corp: 1/1b lim: 4 exec/s: 1 rss: 333Mb
#11167	NEW    cov: 88 ft: 432 corp: 127/1602b lim: 25 exec/s: 1 rss: 434Mb L: 20/25 MS: 1 CMP- DE: "\377\377\377\377"-
#11508	NEW    cov: 88 ft: 433 corp: 128/1624b lim: 25 exec/s: 1 rss: 434Mb L: 22/25 MS: 1 CMP- DE: "\000\000\000\000\000\000\000\000"-
#11558	NEW    cov: 88 ft: 434 corp: 129/1645b lim: 25 exec/s: 1 rss: 434Mb L: 21/25 MS: 5 InsertRepeatedBytes-ChangeBinInt-ChangeBit-CMP-ShuffleBytes- DE: "\001\000\000\000\000\000\000\000"-
#11819	NEW    cov: 88 ft: 437 corp: 130/1666b lim: 25 exec/s: 1 rss: 434Mb L: 21/25 MS: 1 InsertRepeatedBytes-
#11885	NEW    cov: 88 ft: 440 corp: 131/1690b lim: 25 exec/s: 1 rss: 434Mb L: 24/25 MS: 1 CrossOver-
#11961	NEW    cov: 91 ft: 443 corp: 132/1710b lim: 25 exec/s: 1 rss: 434Mb L: 20/25 MS: 1 InsertRepeatedBytes-
#12012	NEW    cov: 91 ft: 444 corp: 133/1735b lim: 25 exec/s: 1 rss: 434Mb L: 25/25 MS: 1 CMP- DE: "\377\377\377\377\377\377\377\377"-
#12193	NEW    cov: 91 ft: 445 corp: 134/1752b lim: 25 exec/s: 1 rss: 434Mb L: 17/25 MS: 1 InsertByte-
#12201	NEW    cov: 92 ft: 446 corp: 135/1773b lim: 25 exec/s: 1 rss: 434Mb L: 21/25 MS: 3 ChangeByte-InsertRepeatedBytes-ChangeBit-
#12414	REDUCE cov: 92 ft: 446 corp: 135/1770b lim: 25 exec/s: 1 rss: 434Mb L: 14/25 MS: 3 CopyPart-EraseBytes-InsertByte-
#12494	REDUCE cov: 92 ft: 447 corp: 136/1792b lim: 25 exec/s: 1 rss: 434Mb L: 22/25 MS: 5 InsertRepeatedBytes-ChangeByte-PersAutoDict-ChangeBit-CrossOver- DE: "\001\000"-
#12560	REDUCE cov: 92 ft: 454 corp: 137/1816b lim: 25 exec/s: 1 rss: 434Mb L: 24/25 MS: 1 CrossOver-
==368208== ERROR: libFuzzer: fuzz target exited
SUMMARY: libFuzzer: fuzz target exited
MS: 5 InsertRepeatedBytes-EraseBytes-ChangeBit-CopyPart-ChangeByte-; base unit: ead98e7f6925299e58a4d5b40f47e339f734db04
0x6c,0x0,0x0,0x0,0x0,0xd0,0xfb,0x0,0x0,0x0,0x0,0x0,0xbb,0xab,0x0,0xbb,0xab,0x2c,0x60,0xf7,0xa0,
l\000\000\000\000\320\373\000\000\000\000\000\273\253\000\273\253,`\367\240
artifact_prefix='./'; Test unit written to ./crash-1040ac5e7b05e6b84e9d2685ac8842a6340e65ee
Base64: bAAAAADQ+wAAAAAAu6sAu6ssYPeg
